2.3819,0.76108,-3.9782,305.28,279.37,286.98,398.18,398.18,397.73,85.843,82.18,82.57,1.5854,1.5522,1.5456,2.2718,2.0852,2.1914
2.1965,-1.2851,-0.96024,300.98,291.42,278.38,398.18,398.18,398.63,85.49,81.537,82.732,1.5919,1.5442,1.5374,2.2847,2.183,2.0748
3.6339,0.043275,-4.6367,327.32,272.87,288.24,399.09,397.73,398.18,85.616,81.429,83.292,1.6358,1.5355,1.5355,2.4222,2.1503,2.1374
1.1564,-1.0277,-1.0302,304.23,292.47,286.98,398.18,398.18,398.63,85.448,81.691,82.857,1.6059,1.5305,1.5275,2.334,2.2729,2.1479
3.76,0.27969,-3.9397,309.27,305.89,296.0,398.18,397.73,397.73,85.114,80.858,83.256,1.6111,1.5393,1.542,2.3171,2.343,2.2167
0.77771,-0.04361,-0.74463,311.47,295.3,282.26,398.18,398.63,398.18,85.369,80.45,82.343,1.608,1.5674,1.5267,2.2566,2.3442,2.1437
3.9634,-0.31199,-3.8236,312.53,286.08,295.16,397.73,397.28,397.73,85.329,80.437,82.991,1.6144,1.5643,1.5176,2.3135,2.3248,2.238
0.51851,0.099318,-1.2831,312.94,282.51,275.55,398.41,398.63,397.73,85.779,81.352,82.443,1.6007,1.5404,1.5203,2.2739,2.1639,2.0266
3.0165,-0.88118,-2.4245,310.53,324.34,284.46,397.28,398.18,398.18,85.068,81.018,82.786,1.6033,1.5608,1.542,2.4052,2.7136,2.139
2.1468,0.3279,-2.2232,299.4,296.67,292.33,397.73,397.28,398.18,84.601,80.357,82.662,1.5817,1.554,1.5452,2.2778,2.3924,2.1873
3.2359,-0.99494,-2.1207,305.17,283.14,292.86,397.28,398.18,398.18,85.029,81.017,82.904,1.6153,1.5511,1.5312,2.2592,2.2029,2.1862
2.7701,-1.4242,-0.89266,297.93,295.3,280.48,399.54,398.18,398.63,85.532,80.973,83.16,1.5755,1.553,1.5355,2.1881,2.3321,2.0745
